"code","short_name"
"2687","Right to Care 5"
"2688","Right to Care 6"
"2689","Right to Care 7"
"2690","Right to Care 8"
"2691","Right to Care 9"
"2692","Riverlea Maj Clinic"
"2693","Riverside Boulevard Clicks Pharmacy"
"2694","Riverside Pharm"
"2695","River Square Clicks Pharm"
"2696","River Square Pharm"
"2697","Robinson Private Hospital"
"2698","Rondebult Clinic"
"2699","Ronel du Plooy NP"
"2700","Rooihuiskraal"
"2701","Rooms"
"2702","Rophe Community Service"
"2703","Rosbank Mews Pharm"
"2704","Roseacres Clinic Hospital"
"2705","Rosebank Clinic"
"2706","Rosebank Clinic Hospital"
"2707","Rosebank Mall Pharm"
"2708","Rosettenville"
"2709","Rosslyn"
"2710","Rothdene Pharmacy"
"2711","Rus ter vaal Clinic"
"2712","Rynefield Pharmacy"
"2713","Rynepark Pharmacy"
"2714","SAA Airport Medical Services Clinic"
"2715","SABC Clinic"
"2716","SA Breweries Industry Clinic"
"2717","SACTWU Worker Health Prog"
"2718","SADTU 1"
"2719","SADTU 2"
"2720","SADTU 3"
"2721","SADTU 4"
"2722"," SADTU 5"
"2723","SADTU 6"
"2724","SADTU 7"
"2725","SADTU 8"
"2726","SADTU"
"2727","SADTU PPCT OVC Proj"
"2728","SFH- New Start"
"2729","SAMCOR Medical Centre"
"2730","SA Mint NP"
"2731","SANDF GP"
"2732","Sandown"
"2733","Sandton City Pharm"
"2734","Sandton Medi-Clinic Hospital"
"2735","San Ridge Square Pharm"
"2736","SAOPHA"
"2737","Saulsville"
"2738","Sead"
"2739","Seaton Industry Clinic"
"2740","Sebei Motsoeneng"
"2741","Sebokeng Hospital"
"2742","Sediba Hope"
"2743","Sedilega Clin"
"2744","Seeker's Tower Ministries Non-Medical Site"
"2745","Selby Hospital"
"2746","S Thema Clinic"
"2747","Senaoane"
"2748","Sentra Pharmacy"
"2749","Setshaba Res Centre"
"2750","Shalimar Ridge Clinic"
"2751","Shanty Clinic"
"2752","Sharpeville CHC"
"2753","Sharpeville Pharmacy"
"2754","Shout-it-Now"
"2755","Silverfields Pharm"
"2756","Silver Oaks Cross Pharm"
"2757","Silverton"
"2758","Silverton Medicross Clinic"
"2759","Silverwater Pharm"
"2760","Silwerkroon Satellite Clinic"
"2761","Simunye (Brak)"
"2762","Simunye (West)"
"2763","Sinethemba"
"2764","Sinoville Pharmacy"
"2765","Sinqobile"
"2766","Siphumlile"
"2767","Sir Albert Medical Centre"
"2768","Sir Albert"
"2769","Siyaphila Yss"
"2770","Sizwe Medical Aid Offices"
"2771","Sizwe Tropical Diseases Hospital"
"2772","Skinner Str Clinic"
"2773","Skyways Pharmacy"
"2774","Slovo Park Clinic"
"2775","Sokhulumi"
"2776","Sol Plaatjies"
"2777","Somelele NGO N-med"
"2778","Sonlandpark Pharmacy"
"2779","Sonto Thobela"
"2780","Sophiatown"
"2781","Soshanguve 1 Clinic"
"2782","Sosh 1 Mob 1"
"2783","Sosh 2 Clinic"
"2784","Soshang Block JJ"
"2785","Soshang Block TT"
"2786","Sosh Block X"
"2787","Sosh CHC"
"2788","Southdale Pharm"
"2789","South Deep Mine"
"2790","Southdowns Pharm"
"2791","Clicks Pharm S"
"2792","Southgate Pharm"
"2793","S Hills Clinic"
"2794","South Rand Hospital"
"2795","Spar South Rand Industry Clinic"
"2796","Spartan"
"2797","Springbok Pharmacy"
"2798","Springs Parkland Clinic Hospital"
"2799","Springs Pharm"
"2800","Square Pharmacy (Ekurhuleni)"
"2801","Square Pharmacy (Johannesburg C)"
"2802","Sr A Brown NP"
"2803","Sr A Jordaan NP"
"2804","Sr Bronwyn Lendrum NP"
"2805","Sr C Pereira NP"
"2806","D Mamabolo NP"
"2807","E de Klerk NP"
"2808","Sr GC Botha NP"
"2809","G Mahlaela NP"
"2810","Sr G Zulu NP"
"2811","H Millar NP"
"2812","HJ Fourie NP"
"2813","Sr I Greyson NP"
"2814","Sr Irlin NP"
"2815","Sr Joan Hainsworth NP"
"2816","LAA Mawabolo NP"
"2817","Sr Lindy John NP"
"2818","L le Roux Clinic"
"2819","Sr L Groenewalt NP"
"2820","Marie Booysen NP"
"2821","Sr Maureen Molefe NP"
"2822","P Sutherland NP"
"2823","Sr P Gentleman NP"
"2824","Sr Phindi Radebe NP"
"2825","Sr RH Flatau NP"
"2826","Sr R Ledwaba NP"
"2827","Sr Sarah NP"
"2828","S Rae and B Masekela NP"
"2829","Sr Sue James NP"
"2830","Sr Thelisile NP"
"2831","S Bopape CHC"
"2832","Stanza Bopape II"
"2833","Sterkfontein Hospital"
"2834","Steve Biko Academic Hospital"
"2835","Steyn Pharmacy"
"2836","ST John Eye Hospital"
"2837","St John the Baptist Clin"
"2838","St Joseph"
"2839","SIZ"
"2840","St Mary's Women's Clinic Hospital"
"2841","St Peter Mandlenkosi NGO Clinic"
"2842","Stretford CHC"
"2843","Suikerbosrand Clinic Hospital"
"2844","Sunninghill Hospital"
"2845","Sunninghill Pharm"
"2846","Sunny Park Pharm"
"2847","Sunriseview"
"2848","Sunshine Clinic"
"2849","Sunshine Hospital"
"2850","Sunward Park Hospital"
"2851","Sunward Park Pharmacy"
"2852","Supreme Springs Industry Clinic"
"2853","Suurman Clinic"
"2854","Tamaho"
"2855","Tambo Memorial Hospital"
"2856","Tanganani Health Care Centre"
"2857","Tara H Moross Centre Hospital"
"2858","Tarlton Sat1"
"2859","TCE Humana People Non-Medical Site"
"2860","Temba CHC"
"2861","Tembisa Health Clinic"
"2862","Tembisa Hospital"
"2863","Tembisa Main Clinic"
"2864","Thandanani Clinic"
"2865","The Angelo Pharm"
"2866","The DTI Clinic (Pretoria)"
"2867","The Glen Pharm"
"2868","The Grove Pharm"
"2869","The Lounge Family Practice"
"2870","Thembelihle"
"2871","Thembelisha"
"2872","Thlokomelong"
"2873","Thoko Mngoma"
"2874","Three Rivers Pharmacy"
"2875","T Mntwana Clinic"
"2876","Thusanang Clinic"
"2877","Thusanang Non-Medical Site"
"2878","Thusong Comm Clinic"
"2879","Thuthukani"
"2880","Tladi LA"
"2881","Tladi Prov Clinic"
"2882","Tlamelong Clin"
"2883","Touch of Care Non-Medical Site"
"2884","Township AIDS Project Non-Medical Site"
"2885","Town Square Pharmacy"
"2886","Transwerk Koedoespoort Clinic"
"2887","Trimed Clinic"
"2888","Triomf Medicross Centre Clinic"
"2889","Trust Pharmacy"
"2890","Tsakane Clinic"
"2891","Tsakane Ext 10"
"2892","Tsebo Lab Well"
"2893","Tshepang Trust"
"2894","Tshepang Trust Protea Gle"
"2895","Tshepiso"
"2896","Tshepisong Clinic"
"2897","Tshepong TB Hospital"
"2898","Tshepo Themba Clinix Hospital"
"2899","TWHC"
"2900","Tshwane 3 N-med"
"2901","Tshwane District Hospital"
"2902","Tshwane Rehabilitation Hospital"
"2903","Tshwane University of Technology Clinic (Pretoria)"
"2904","Tshwane University of Technology Clinic (Soshanguve)"
"2905","Tswelopele"
"2906","Tswelopele Health"
"2907","Ubuntu Clinic"
"2908","Unilever Industry Clinic"
"2909","Union Hospital"
"2910","Unisa HIV/AIDS Centre"
"2911","Unitas Hospital"
"2912","University of Joburg (RAU) Non-Medical Site"
"2913","UJ (Wits Tech) N-med"
"2914","University of Pretoria Medical Centre"
"2915","Urban Health Clinic"
"2916","Usizolwethu Clinic"
"2917","Vaal Mall Pharm"
"2918","Vaalmed Care Ways"
"2919","Vaalmed Clinic"
"2920","Vaal University of Technology Non-Medical Site"
"2921","Valley Centre Pharm"
"2922","Vanderbijl Clicks Pharm"
"2923","Van Dyk Park Clinic"
"2924","Van Rhyn Place of Safety"
"2925","Venterspos"
"2926","Vereeniging Medi-Clinic Hospital"
"2927","Vereeniging Medicross Clinic"
"2928","Vermaak"
"2929","Vermaak North"
"2930","Vicks Mamelodi"
"2931","Village@Moreleta Pharm"
"2932","Village View Pharm"
"2933","Village Walk Pharm"
"2934","Villiera Virtual C Pharm"
"2935","Vischuil"
"2936","Vista Private Clinic Hospital"
"2937","Vlakfontein"
"2938","Vosloorus Ext 28"
"2939","Vosloorus Ext 9"
"2940","Vosloorus Poly Clin"
"2941","Vulamehlo Non-medical Site"
"2942","Vuselela Ulwazi Lwakho Non-Medical Site"
"2943","Wannenburg"
"2944","Watermeyer Pharmacy"
"2945","Wedela Clinic"
"2946","Wedge Gardens Rehab Centr"
"2947","Weilers Farm Clinic"
"2948","Weltevreden"
"2949","Wendywood"
"2950","Weskoppies Hospital"
"2951","Westbury Clinic"
"2952","Western Deep Levels Hospital"
"2953","Westonaria Clinic"
"2954","Westonaria Mob 1"
"2955","White City"
"2956","Wide Horizon N-med"
"2957","Wierdachem Pharmacy"
"2958","Wildebees"
"2959","Wilgeheuwel Hospital"
"2960","Wilgemed Pharmacy"
"2961","Wilgers Hospital"
"2962","Wilgers Pharmacy"
"2963","Wilropark Pharmacy"
"2964","Windsor"
"2965","W Mandela Clinic"
"2966","Winterceldt Clin"
"2967","Wisani Medical Centre Hospital"
"2968","Witkoppen Clinic"
"2969","Witpoort Care Cnt NP"
"2970","Witpoortjie Pharmacy"
"2971","Wits Tech Non-Medical Site"
"2972","Wits University Non-Medical Site"
"2973","Wonderboom Junction Pharm"
"2974","Wonderpark Pharmacy"
"2975","Wonder Park Pharm"
"2976","Woodbridge Mall Pharm"
"2977","Woodlands Pharm"
"2978","Woodmead Pick n Pay Clin"
"2979","WorkMed Health And Safety Clinic"
"2980","World Bible School Non-Medical Site"
"2981","Yadah Clinic"
"2982","Ya Rona"
"2983","Yeoville"
"2984","Zamokuhle Private Hospital"
"2985","Zandspruit"
"2986","Zenzele Clinic"
"2987","Zithobeni Clinic"
"2988","Zodwa Special School Clinic"
"2989","Zola CHC"
"2990","Zola Gateway Clinic"
"2991","Zola LA Clinic"
"2992","Zonderwater Corr"
"2993","Zondi Clinic"
"2994","Zone 12 Clinic"
"2995","Zone 13 Clinic"
"2996","Zone 14 Clinic"
"2997","Zone 17 Clinic"
"2998","Zone 3 Clinic"
"2999","Zonkizizwe 1 Clinic"
"3000","Zonkizizwe 2 Clinic"
"3001","Zuid Afrikaans Hospital"
"3002","Zuurbekom Clinic"
"3003","Acaciavale Clinic"
"3004","Adams Mission Clinic"
"3005","Addington Gateway"
"3006","Addington Hospital"
"3007","AE Haviland Clinic"
"3008","Aliwal Pharmacy"
"3009","Altona Clinic"
"3010","Amajuba VCT Clinic"
"3011","Amakhabela Clinic"
"3012","Amakhasi Clinic"
"3013","Amandlalathi Clinic"
"3014","Amanzimtoti Clinic"
"3015","Amaotana Mob 1"
"3016","Amaoti Clinic"
"3017","Amaoti Happy Hours"
"3018","Amaoti Mobile 1"
"3019","Amatimatolo Clinic"
"3020","Amazizi Clinic"
"3021","Appelsbosch Gateway"
"3022","Appelsbosch Hospital"
"3023","Appelsbosch Mobile 1"
"3024","Appelsbosch Mobile 2"
"3025","Appelsbosch Mobile 3"
"3026","Arcadia Pharm"
"3027","Ashdown Clinic"
"3028","Assisi Clinic"
"3029","Athlone Park Hall Clinic"
"3030","ATICC PMB"
"3031","Austerville Clinic"
"3032","Austerville House"
"3033","Azalea Clinic"
"3034","Azalea House"
"3035","Balgowan Clinic"
"3036","Ballito Clinic"
"3037","Bambanani Clinic"
"3038","Bamber Westville Pharmacy"
"3039","B and Q Mob 1"
"3040","Baniyena Clinic"
"3041","Baphumile Clinic"
"3042","Bayview Clinic"
"3043","Beatrice Str Clinic"
"3044","Belgrade Clinic"
"3045","Benedictine Hospital"
"3046","Benedictine Mobile 1"
"3047","Benedictine Mobile 2"
"3048","Benedictine Mobile 3"
"3049","Bergville Clinic"
"3050","Bergville Corr"
"3051","Bergville Mobile 1"
"3052","Bergville Mobile 2"
"3053","Bergville Mobile 3"
"3054","Besters Clinic"
"3055","Bethesda Gateway"
"3056","Bethesda Hospital"
"3057","Bethesda Mobile 1"
"3058","Bethesda Mobile 2"
"3059","Bhambhayi VCT"
"3060","Bhekabantu Clinic"
"3061","Amatikwe (BT) Clinic"
"3062","Bekulwandle (BT) Clinic"
"3063","Emandleni (BT) Clinic"
"3064","Folweni (BT) Clinic"
"3065","Hlengimpilo (BT) Clinic"
"3066","Bhekimpilo Trust - Hlengisizwe Clinic"
"3067","Inanda Day (BT) Clinic"
"3068","Bhekimpilo Trust - Kuhlekwethu Clinic"
"3069","Kusakusa (BT) Clinic"
"3070","Sandasonke (BT) Clinic"
"3071","Bhekumthetho Clinic"
"3072","Bhekezulu Clinic"
"3073","Bhobhoyi Clinic"
"3074","Bhomela Clinic"
"3075","Bigshoes Foundation"
"3076","Blackburn Mobile 1"
"3077","Block B Cottonlands Mobile 1"
"3078","Blue Roof Wellness Centre"
"3079","Bluff Clinic"
"3080","Bluff Medical and Dental Centre Hospital"
"3081","Bluff Pharmacy"
"3082","Braemer Clinic"
"3083","Broadway Pharmacy"
"3084","Bruntville CHC"
"3085","Buchanana Clinic"
"3086","Buffelsdraai Mobile 1"
"3087","Burlington Hgts Mob 1"
"3088","Busingatha Clinic"
"3089","Buxedene Clinic"
"3090","Caluza Clinic"
"3091","Caluza Mobile 1"
"3092","Caluza Mobile 2"
"3093","Caluza Mobile 3"
"3094","Caluza Mobile 4"
"3095","Camperdown Mob 1"
"3096","Camperdown Mob 2"
"3097","Caneside Clinic"
"3098","CAPRISA HCT"
"3099","CARE (Entembeni)"
"3100","CARE (Greenwood Park)"
"3101","Care VCT"
"3102","Careway Pharmacy"
"3103","Catherine Booth Hospital"
"3104","Catherine Booth Mobile 1"
"3105","Cathkin Park Clinic"
"3106","Cato Manor CHC"
"3107","Central City Clinic"
"3108","Central Pharmacy"
"3109","Ceza Gateway"
"3110","Ceza Hospital"
"3111","Ceza Mobile 1"
"3112","Charles James TB Hospital"
"3113","C Johnson Mem CDC"
"3114","C Johnson Mem Gateway"
"3115","Charles Johnson Memorial Hospital"
"3116","Charles Johnson Mobile 1"
"3117","Charles Johnson Mobile 2"
"3118","Charles Johnson Mobile 3"
"3119","Charlestown Clinic"
"3120","Chatsmed Garden Hospital"
"3121","Chatsworth Club 91 Non-medical Site"
"3122","Chatsworth Centre Clinic"
"3123","Chesterville Clinic"
"3124","Chesterville Prov Clinic"
"3125","Chibini Clinic"
"3126","Chopperstown Mobile 1"
"3127","Christ the King Gateway"
"3128","Christ the King Hospital"
"3129","Church of Scot Gateway"
"3130","Church of Scotland Hospital"
"3131","Church of Scotland Mobile 1"
"3132","Church of Scotland Mobile 2"
"3133","Church of Scotland Mobile 3"
"3134","Church Street TB Clinic"
"3135","Chwezi Clinic"
"3136","Cinci Clinic"
"3137","City Hospital"
"3138","Clairwood Hospital"
"3139","Clairwood Mobile 1"
"3140","Clare Estate Clinic"
"3141","Clermont Clinic"
"3142","Cliffdale HP"
"3143","Coastal"
"3144","Coffeefarm Mobile 1"
"3145","Colenso Satellite Clinic"
"3146","Collessie Clinic"
"3147","Commercial City FP Clinic"
"3148","Commercial City Pharmacy"
"3149","Commercial VCT Clinic"
"3150","Connor Street Clinic"
"3151","Copesville Clinic"
"3152","Cornfields Clinic"
"3153","Corobric Briardene Clinic"
"3154","Craigieburn Clinic"
"3155","Cramond Satellite Clinic"
"3156","Crompton Hospital"
"3157","Crompton Pharmacy"
"3158","Cwaka Clinic"
"3159","Danganya Clinic"
"3160","Darnall Clinic"
"3161","Dassenhoek Rural Health Mobile 1"
"3162","Daymed Private Hospital"
"3163","DCC Hope VCT"
"3164","Dengeni Clinic"
"3165","Dinintuli Clinic"
"3166","Dlangezwa Clinic"
"3167","Dokodweni Clinic"
"3168","Dondotha Clinic"
"3169","Don McKenzie TB Hospital"
"3170","Doris Goodwin TB Hospital"
"3171","Douglas Clinic"
"3172","Dr Archer General Practitioner"
"3173","C Asmal GP"
"3174","Dr de Bruin General Practitioner"
"3175","Dr de Graad General Practitioner"
"3176","Dream Centre Clinic"
"3177","Driefontein Clinic"
"3178","Driefontein Mobile 1"
"3179","Driefontein Mobile 2"
"3180","Dr Madlala GP"
"3181","Dr Nkosi GP"
"3182","PK Darson GP"
"3183","Dr Poggenpoel General Practitioner"
"3184","S Ramchunder GP"
"3185","Dr Vawda General Practitioner"
"3186","Dududu Clinic"
"3187","Dukuduku Sick Bay Clinic"
"3188","Dukuza Clinic"
"3189","Dumbe Clinic"
"3190","Dundee CDC"
"3191","Dundee Corr"
"3192","Dundee Gateway"
"3193","Dundee Hospital"
"3194","Dundee Mobile 1"
"3195","Dundee Mobile 2"
"3196","Dunstan Farrell TB Hospital"
"3197","Durban Chamber VCT"
"3198","Durban Mobile 2 (Seaview)"
"3199","Durban Mobile 3"
"3200","Durban Mobile 4"
"3201","Durban Mobile 7 (Amaoti)"
"3202","Durban Mobile 8"
"3203","Durban North Happy Hrs"
"3204","Durban Oncology Centre Hospital"
"3205","Durban Univ Tech Clinic"
"3206","Durban Univ Tech (Dur)"
"3207","Durban Univ Tech Clinic"
"3208","Durdoc Hospital"
"3209","Durnacol Clinic"
"3210","East/Boom CHC"
"3211","EG Usher Gateway"
"3212","East Griqualand and Usher Memorial Hospital"
"3213","Eastwood Clinic"
"3214","Ebongweni Maximum Corr"
"3215","Edendale Gateway"
"3216","Edendale Hospital"
"3217","eDumbe CHC"
"3218","eDumbe CHC Mobile 1"
"3219","eDumbe CHC Mobile 2"
"3220","Efaye"
"3221","Ehlanzeni Clinic"
"3222","Ekhombe Gateway Clinic"
"3223","Ekhombe Hospital"
"3224","Ekhombe Mobile 1"
"3225","Ekubungazeleni Clinic"
"3226","Ekuhlehleni Clinic"
"3227","Ekuhlengeni Sanatorium Hospital"
"3228","Ekukhanyeni Clinic"
"3229","Ekukhanyeni Mobile 1"
"3230","Ekuphileni (Uml L) Clinic"
"3231","Ekuphumuleni Clinic"
"3232","Ekuseni Corr"
"3233","Ekuvukeni Clinic"
"3234","Ekuvukeni Health Care Centre Clinic"
"3235","Elandskop Clinic"
"3236","Elim Clinic"
"3237","Emathulini N-med"
"3238","Embo CHC"
"3239","Emfundweni Clinic"
"3240","Emkhwakhweni Clinic"
"3241","Emmaus Gateway"
"3242","Emmaus Hospital"
"3243","Emnambithi SHS"
"3244","Empangeni Clinic"
"3245","Empangeni Corr"
"3246","Empangeni Garden Clinic Hospital"
"3247","Empangeni Mobile 1"
"3248","Empangeni Mobile 2"
"3249","Empangeni Mobile 3"
"3250","Empangeni Mobile 4"
"3251","Empangeni Mobile 5"
"3252","Empathe Clinic"
"3253","Emtulwa Clinic"
"3254","Enkumane Clinic"
"3255","Ensingweni Clinic"
"3256","Entabeni Hospital"
"3257","Entokozweni N-med"
"3258","Eshane Clinic"
"3259","Eshowe Clinic"
"3260","Eshowe Corr"
"3261","Eshowe Gateway Clinic"
"3262","Eshowe Hospital"
"3263","Eshowe Mobile 1"
"3264","Eshowe Mobile 2"
"3265","Esibhudeni Clinic"
"3266","Esidakeni Clinic"
"3267","Esidumbini Clinic"
"3268","Esigodini Clinic"
"3269","Esiyembeni Clinic"
"3270","Esplamed Pharmacy"
"3271","Estcourt Factories Mobile 1"
"3272","Estcourt Gateway"
"3273","Estcourt Hospital"
"3274","Estcourt Mobile 1"
"3275","Estcourt Mobile 2"
"3276","Estcourt Mobile 3"
"3277","Estcourt Mobile 4"
"3278","Estcourt Mobile 5"
"3279","eThekwini District Office VCT Clinic"
"3280","Ethembeni Clinic"
"3281","Ewangu Clinic"
"3282","Ezakheni 2 Clinic"
"3283","Ezakheni E Clinic"
"3284","Ezakheni Mobile 1"
"3285","Ezimfabeni Clinic"
"3286","Ezimpondweni Clinic"
"3287","Ezinbokodweni HP"
"3288","Ezwenelisha Clinic"
"3289","EZwenelisha Clinic"
"3290","Felani Clinic"
"3291","Folweni Clinic"
"3292","Folweni Clinic (Private)"
"3293","Forderville Clinic"
"3294","Fort Napier Hospital"
"3295","FOSA TB Hospital"
"3296","Franklin Health Post"
"3297","Fredville Clinic"
"3298","Friesgewacht Clinic"
"3299","Gamalakhe CHC"
"3300","Gamalakhe Mob 1"
"3301","Gcilima Clinic"
"3302","Gcinalishone Clinic"
"3303","Gcinokuhle Clinic"
"3304","Gcumisa Clinic"
"3305","Gedleza Clinic"
"3306","Genesis care centre"
"3307","Gingindlovu Clinic"
"3308","GJ Crooke's Gateway"
"3309","GJ Crooke's Hospital"
"3310","Glencoe Corr"
"3311","Glen Earle Clinic"
"3312","Glenhills Clinic"
"3313","Glenridge Clinic"
"3314","Glenwood Clinic (Pmb)"
"3315","Gluckstadt Clinic"
"3316","Gomane Clinic"
"3317","Gomane Mobile 1"
"3318","Goodwins Clinic"
"3319","Gowanlee Clinic"
"3320","Gqayinyanga Clinic"
"3321","Gqumeni Clinic"
"3322","Grange Clinic"
"3323","Greenock Clinic"
"3324","Grey's Hospital"
"3325","Greytown Gateway"
"3326","Greytown Hospital"
"3327","Greytown Mobile 1"
"3328","Greytown Mobile 2"
"3329","Greytown Mobile 3"
"3330","Greytown Private Hospital"
"3331","Greytown TB Hospital"
"3332","Groenvlei Clinic"
"3333","Groutville Clinic"
"3334","Grove End Clinic"
"3335","Gugulethu Youth Health Centre"
"3336","Gugwini Clinic"
"3337","Gunjana Clinic"
"3338","Gunjaneni Clinic"
"3339","Gwala Clinic"
"3340","Gwaliweni Clinic"
"3341","Halambu Clinic"
"3342","Halley Stott Clinic"
"3343","Halley Stott Mobile 1"
"3344","Halley Stott Mobile 2"
"3345","Hambanathi Clinic"
"3346","Harding Clinic"
"3347","Harding Mobile 1"
"3348","Harding Mobile 2"
"3349","Harding Mobile 3"
"3350","Hartland Clinic"
"3351","Haven of Rest Clinic"
"3352","Hayfields Pharmacy"
"3353","Hibiscus Wellness Clinic"
"3354","Hibiscus Hospital"
"3355","Highway Hospice"
"3356","Hillcrest AIDS Clinic"
"3357","Hillcrest Hospital"
"3358","Hill Street Pharmacy"
"3359","Hilton Pharmacy"
"3360","Hlabisa Gateway"
"3361","Hlabisa Hospital"
"3362","Hlabisa Mobile 1"
"3363","Hlabisa Mobile 2"
"3364","Mtubatuba Mob 1"
"3365","Hlathi Dam Clinic"
"3366","Hlengimpilo Clinic"
"3367","Hlengisizwe CHC"
"3368","Hlengisizwe Mobile 1"
"3369","Hlengisizwe Mobile 2"
"3370","Hlobane Clinic"
"3371","Hlokozi Clinic"
"3372","Hlomendlini"
"3373","Holy Cross Hospice"
"3374","Howick Clinic"
"3375","Howick Hospice"
"3376","Howick West Clinic"
"3377","Ibisi Clinic"
"3378","Idlebe Clinic"
"3379","Imbabazane SHS"
"3380","Imbalenhle CHC"
"3381","Impilwenhle Clinic"
"3382","Inanda C CHC"
"3383","Inanda CHC Mobile 1"
"3384","Inanda Seminary Clinic"
"3385","Income Corr"
"3386","Indaka SHS"
"3387","Inhlwathi Clinic"
"3388","Injabulo Clinic"
"3389","Injisuthi Clinic"
"3390","Inkosi Albert Luthuli Central Hospital"
"3391","Intinyane HP"
"3392","Isandlwana Clinic"
"3393","Isiboniso Clinic"
"3394","Isipingo Clinic"
"3395","Isipingo Hospital"
"3396","Isipingo Textiles Clinic"
"3397","Isithebe Clinic"
"3398","Isithundu Clinic"
"3399","Ithembalabantu VCT"
"3400","Itshelejuba Gateway"
"3401","Itshelejuba Hospital"
"3402","Ixopo Clinic"
"3403","Ixopo Mobile 1"
"3404","Ixopo Mobile 2"
"3405","Ixopo Mobile 3"
"3406","Izingolweni Clinic"
"3407","Jewel House"
"3408","Jolivet Clinic"
"3409","Jona Vaughan House"
"3410","Jozini Clinic"
"3411","Kearsney Clinic"
"3412","Khambi Clinic"
"3413","Khandisa Clinic"
"3414","Khan Road Clinic"
"3415","Khanya Hospice"
"3416","Khanyiselani Health Post"
"3417","Khayelihle Clinic"
"3418","Kilmun Clinic"
"3419","King Dinizulu Clinic"
"3420","King Edward VIII Hospital"
"3421","King George V Hospital"
"3422","Kingsburgh Clinic"
"3423","Kingsway Hospital"
"3424","Klaarwater Clinic"
